 ,WEEK,WEIGHT,STATE,ETRO,REGION,DIVISION,OWNHOME,MARITAL,EMPLOY,HHNUM,ADULTS,KIDS1217,KIDS611,KIDS06,PARENT,AGE,AGE2,EDUC2,EDUC,INCOME,RACE,PARTYROT,PARTY,IDEOROT,IDEO,REGIST,C3A,SEX,IDENT,L1,C1,C1A,USBORN,USLIVE,RELIG,RELIGOPEN,DENOM,DENOMOPEN,BORN,JEWID,SECULAR,JDENOM,YEAR,DEMH1,DEMNHV,DATE,Q1,Q2,Q3,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q6,Q7,Q8,I_EMPLOY,I_MARITAL,I_RACE
50000135,849,0.4216,GA,3,3,5,1,5,1,1,1,,,,2,60,,6,4,12,1,2,1,2,4,1,1,2,1,1,,1,,,15,,5,,1,,,,16,1,1,161208,1,2,2,2,1,0,0,0,0,0,0,0,2,3,2,1,5,1
50000136,849,0.6238,VA,2,3,5,1,5,3,5,5,,,,2,88,,8,5,98,1,2,3,1,2,1,1,2,1,1,,1,,,15,,2,,1,,,,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,3,2,3,5,1
50000137,849,0.3026,WA,5,4,9,1,3,1,2,2,,,,2,99,3,6,4,8,99,2,2,2,4,2,2,2,1,1,,2,,,90,,,,,2,2,,16,1,1,161208,1,2,2,2,1,0,0,0,0,0,0,0,3,2,9,1,3,
50000138,849,0.25,FL,5,3,5,1,3,3,2,2,,,,2,78,,8,5,12,1,2,2,2,3,1,3,2,1,1,,2,,,15,,2,,1,,,,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000139,849,0.271,IL,5,2,3,1,5,3,1,1,,,,2,79,,8,5,99,1,2,3,2,1,1,1,1,1,1,,1,,,2,,,,,,,,16,1,1,161208,2,2,2,2,1,0,0,0,0,0,0,0,3,2,1,3,5,1
50000140,849,0.5943,IL,2,2,3,1,3,3,2,2,,,,2,80,,6,4,99,99,2,3,2,2,1,1,2,1,1,,1,,,99,,,,,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,
50000141,849,0.7624,WA,1,4,9,1,3,3,2,2,,,,2,65,,4,3,6,1,2,1,2,4,1,1,1,1,1,,1,,,2,,,,,,,,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,2,1,2,3,3,1
50000142,849,0.6379,TX,1,3,7,2,6,3,1,1,,,,2,47,,3,2,2,1,2,2,1,4,8,1,1,1,1,,1,,,95,,,,,2,,,16,2,,161208,3,2,2,2,1,0,0,1,0,0,0,0,3,3,1,3,4,1
50000143,849,0.25,CA,1,4,9,1,6,1,2,1,0,1,0,1,43,,8,5,7,10,2,3,1,3,1,2,1,1,1,,1,,,96,,,,,2,,,16,1,1,161208,1,2,1,2,1,0,0,0,0,0,0,0,3,3,9,1,4,5
50000144,849,0.6429,AL,5,3,6,9,6,7,1,1,,,,2,53,,5,3,1,1,2,3,1,4,1,0,1,1,2,,,,,90,,,,,2,1,,16,2,,161208,2,2,1,2,1,0,0,0,0,0,0,0,1,1,2,6,4,1
50000145,849,1.0738,MO,1,2,4,1,3,7,3,3,,,,2,64,,4,3,4,99,1,2,1,4,1,2,2,1,1,,8,,,90,,,,,2,4,,16,1,3,161208,2,2,2,2,0,0,0,0,0,0,1,0,,1,2,6,3,
50000146,849,0.5595,TX,5,3,7,1,3,1,2,2,,,,2,65,,4,3,15,1,1,1,1,2,1,1,1,1,1,,1,,,22,,7,,1,,,,16,1,3,161208,2,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,3,1
50000147,849,0.25,CA,2,4,9,2,4,3,1,1,,,,2,75,,5,3,3,10,1,2,1,3,1,1,2,1,1,,2,,,7,,,,,,,1,16,1,3,161208,1,1,1,1,0,0,1,0,0,0,0,0,,2,1,3,4,5
50000148,849,0.5286,CA,2,4,9,1,3,1,2,2,,,,2,64,,6,4,12,1,1,3,1,2,1,2,1,1,1,,1,,,7,,,,,,,5,16,1,4,161208,2,2,2,2,1,0,1,0,0,0,0,0,3,3,1,1,3,1
50000149,849,0.25,OR,5,4,9,1,6,3,1,1,,,,2,78,,5,3,3,1,1,3,2,3,1,1,2,1,1,,1,,,15,,7,,1,,,,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,4,1
50000151,849,1.3398,OR,5,4,9,1,3,6,3,3,,,,2,39,,3,2,1,1,1,3,2,8,2,1,1,1,1,,1,,,98,,,,,3,,9,16,1,3,161208,1,2,2,2,1,0,0,0,0,0,0,0,1,2,1,6,3,1
50000152,849,0.8096,AZ,1,4,8,2,1,4,2,2,,,,2,34,,4,3,1,1,1,3,2,2,2,1,2,1,1,,1,,,90,,,,,2,2,,16,2,,161208,4,2,2,2,1,0,0,0,0,0,0,0,2,2,1,4,1,1
50000153,849,0.418,CA,2,4,9,2,1,3,1,1,,,,2,60,,5,3,5,1,1,2,1,4,1,1,2,1,1,,1,,,15,,8,,2,,,,16,1,1,161208,2,2,1,2,1,0,0,0,0,0,0,0,3,3,1,3,1,1
50000154,849,0.8878,CA,2,4,9,2,3,1,6,4,0,1,1,1,31,,5,3,12,3,1,3,1,3,1,1,1,1,1,,7,1,,1,,,,2,,,,16,1,1,161208,1,2,2,2,1,0,0,0,0,0,0,0,3,1,2,1,3,3
50000155,849,0.3199,CA,2,4,9,2,6,7,2,2,,,,2,43,,6,4,7,8,2,2,1,4,1,2,1,1,1,,1,,,90,,,,,2,2,,16,1,3,161208,4,2,2,2,1,0,0,0,0,0,0,0,3,3,1,6,4,4
50000157,849,0.6121,CA,1,4,9,1,3,3,2,2,,,,2,73,,8,5,99,99,2,9,1,3,1,1,1,1,1,,1,,,99,,,,,,,,16,1,3,161208,1,3,2,2,1,0,0,0,0,0,0,0,3,3,2,3,3,
50000158,849,0.3311,UT,1,4,8,1,6,1,1,1,,,,2,67,,5,3,6,1,2,3,1,3,1,1,2,1,1,,1,,,14,,,,2,,,,16,1,1,161208,2,2,2,2,1,0,0,0,0,0,0,0,1,1,9,1,4,1
50000159,849,0.7648,OR,5,4,9,1,3,4,4,4,,,,2,51,,7,5,12,1,1,1,2,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161208,3,2,2,2,1,0,0,0,0,0,0,0,2,1,2,4,3,1
50000163,849,0.4971,NY,5,1,2,1,5,3,1,1,,,,2,65,,3,2,2,1,1,3,2,4,1,1,2,1,1,,1,,,24,,,,2,,,,16,1,3,161209,2,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,5,1
50000165,849,1.7264,WV,3,3,5,1,3,1,2,2,,,,2,52,,3,2,12,1,1,1,2,2,1,1,2,1,1,,1,,,1,,,,1,,,,16,1,1,161209,1,2,2,2,1,0,0,0,0,0,0,0,3,3,2,1,3,1
50000166,849,1.8722,PA,2,1,2,1,3,2,4,4,,,,2,45,,6,4,12,1,1,3,1,2,1,1,2,1,1,,1,,,15,,2,,2,,,,16,1,1,161209,2,2,2,2,1,1,0,0,0,0,0,0,1,1,1,2,3,1
50000167,849,0.25,AK,5,4,9,1,5,3,1,1,,,,2,86,,3,2,1,1,1,2,1,2,1,7,2,1,1,,4,,,15,,1,,1,,,,16,1,1,161209,4,1,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,1
50000169,849,3.4213,PA,5,1,2,1,3,1,2,2,,,,2,49,,3,2,7,1,2,3,1,1,1,1,1,1,1,,0,,,22,,2,,1,,,,16,1,1,161209,3,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,3,1
50000170,849,4,WV,5,3,5,2,3,4,3,3,,,,2,49,,3,2,1,1,2,3,2,1,1,1,2,1,2,,,,,90,,,,,2,1,,16,1,3,161209,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,4,3,1
50000171,849,0.3252,MI,3,2,3,1,5,2,1,1,,,,2,79,,4,3,5,1,2,1,2,2,1,1,1,1,1,,2,,,15,,5,,1,,,,16,1,3,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,2,5,1
50000174,849,0.4788,PA,3,1,2,1,1,3,1,1,,,,2,65,,3,2,3,1,2,2,2,4,1,1,2,1,1,,5,,,2,,,,,,,,16,1,3,161209,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,1,1
50000175,849,0.3611,AR,3,3,7,1,3,3,2,2,,,,2,71,,6,4,99,1,2,3,2,2,1,1,1,1,1,,2,,,15,,2,,2,,,,16,1,3,161209,1,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,3,1
50000176,849,0.6426,MI,3,2,3,1,3,3,2,2,,,,2,73,,8,5,5,1,2,1,1,1,1,0,2,1,1,,1,,,15,,4,,2,,,,16,1,3,161209,3,1,2,2,1,0,0,0,0,0,0,0,1,2,2,3,3,1
50000179,849,0.8426,SC,3,3,5,1,3,4,3,3,,,,2,56,,6,4,14,1,2,2,1,3,1,2,2,1,1,,1,,,15,,4,,1,,,,16,1,1,161209,1,2,2,2,1,0,1,0,0,0,0,0,2,1,1,4,3,1
50000180,849,0.7584,MD,5,3,5,2,5,3,1,1,,,,2,50,,3,2,99,1,2,1,2,2,1,1,2,1,1,,1,,,90,,,,,2,1,,16,1,1,161209,4,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,5,1
50000181,849,0.6429,IN,3,2,3,1,3,7,2,2,,,,2,57,,6,4,1,1,2,3,1,4,1,1,2,1,1,,1,,,2,,,,,,,,16,1,2,161209,4,2,2,2,1,0,0,0,0,0,0,0,1,1,2,6,3,1
50000183,849,0.25,LA,1,3,7,1,5,1,1,1,,,,2,77,,6,4,10,1,1,1,1,2,1,3,2,1,1,,1,,,2,,,,,,,,16,1,2,161209,1,2,2,2,1,0,0,0,0,1,0,0,1,1,2,1,5,1
50000185,849,0.3847,AL,3,3,6,2,6,7,1,1,,,,2,73,,4,3,1,1,1,1,2,3,1,1,2,1,1,,1,,,2,,,,,,,,16,1,3,161209,2,3,2,2,1,0,0,0,0,0,0,0,1,1,2,6,4,1
50000186,849,0.6177,IL,2,2,3,8,3,3,2,2,,,,2,89,,5,3,98,1,1,1,1,1,1,1,1,1,1,,7,,,13,,,,1,,,,16,1,1,161209,1,3,2,2,1,0,0,0,0,0,0,0,1,2,2,3,3,1
50000187,849,0.405,GA,2,3,5,1,1,2,2,2,,,,2,56,,6,4,7,1,1,2,1,4,1,1,2,1,1,,2,,,97,pegan,,,,,,,16,1,1,161209,1,2,2,2,0,0,0,1,0,0,0,0,,3,1,2,1,1
50000188,849,0.3488,NJ,3,1,2,1,6,2,1,1,,,,2,65,,8,5,5,1,1,3,2,5,1,1,2,1,1,,1,,,15,,6,,2,,,,16,1,3,161209,2,2,2,2,1,0,0,0,0,0,0,0,2,2,9,2,4,1
50000189,849,1.2223,KS,1,2,4,2,2,1,3,2,0,0,1,1,27,,3,2,4,1,1,1,2,2,2,1,1,1,1,,1,,,22,,1,,1,,,,16,2,,161209,2,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,2,1
50000190,849,0.4379,CT,5,1,1,1,5,3,1,1,,,,2,87,,4,3,3,1,1,3,2,4,1,1,2,1,1,,1,,,95,,,,,2,,,16,1,2,161209,2,1,2,2,1,0,0,0,0,0,0,0,3,2,2,3,5,1
50000191,849,1.0907,TX,2,3,7,1,3,6,4,4,,,,2,60,,3,2,13,1,1,1,1,2,1,2,2,1,1,,2,,,15,,1,,1,,,,16,1,2,161209,3,2,2,2,1,0,0,0,0,0,0,0,1,3,2,6,3,1
50000192,849,0.4145,PA,2,1,2,1,6,3,1,1,,,,2,76,,4,3,3,1,1,3,2,4,1,1,1,1,1,,1,,,90,,,,,2,2,,16,1,2,161209,3,2,2,2,1,0,0,0,0,0,0,0,3,3,1,3,4,1
50000193,849,0.5602,PA,5,1,2,1,5,1,1,1,,,,2,74,,3,2,3,1,2,1,1,3,1,1,1,1,1,,1,,,25,,,,1,,,,16,1,3,161209,2,2,2,2,1,0,0,0,0,0,0,0,1,2,2,1,5,1
50000194,849,0.6418,IL,5,2,3,1,6,1,4,4,,,,2,43,,6,4,6,1,2,8,1,3,1,1,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161209,3,2,2,2,1,0,0,0,0,0,0,0,3,3,2,1,4,1
50000195,849,0.4072,NH,3,1,1,2,1,1,1,1,,,,2,99,3,8,5,12,1,2,3,2,3,1,1,1,1,1,,1,,,95,,,,,2,,,16,1,1,161209,2,2,2,2,1,0,0,0,0,0,0,0,3,1,1,1,1,1
50000196,849,0.3474,IL,1,2,3,2,2,1,2,2,,,,2,19,,4,3,3,1,2,3,2,4,1,4,1,1,1,,2,,,90,,,,,2,1,,16,1,1,161209,2,1,2,2,1,0,0,0,0,0,0,0,3,3,2,1,2,1
50000197,849,1.8437,NJ,4,1,2,1,3,1,3,3,,,,2,52,,3,2,6,1,2,3,1,3,1,2,2,1,1,,1,,,90,,,,,2,2,,16,1,1,161209,3,2,2,2,1,0,0,0,0,0,0,0,2,3,1,1,3,1
50000199,849,2.1793,SC,3,3,5,1,3,1,2,2,,,,2,48,,3,2,12,2,1,3,1,3,1,1,2,1,1,,1,,,90,,,,,2,1,,16,1,1,161209,2,2,1,2,1,0,0,0,0,0,0,0,3,1,1,1,3,2
50000200,849,0.3891,OH,5,2,3,1,3,1,2,2,,,,2,59,,4,3,5,1,1,1,1,3,1,3,1,1,1,,2,,,7,,,,,,,2,16,1,1,161209,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,1
50000201,849,0.7422,CA,4,4,9,1,3,3,2,2,,,,2,59,,3,2,3,4,1,2,1,5,2,1,1,1,1,,3,3,45,2,,,,,,,,16,1,3,161209,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,3,3,3
50000202,849,0.471,NC,1,3,5,2,2,2,4,3,0,0,1,1,37,,2,1,6,2,2,2,1,2,1,3,1,1,1,,7,,,22,,1,,1,,,,16,1,2,161209,1,2,2,2,1,0,0,0,0,0,0,0,2,1,2,2,2,2
50000203,849,0.6866,MI,1,2,3,1,2,1,3,2,0,0,1,1,36,,6,4,7,2,1,2,1,4,1,0,1,1,1,,1,,,2,,,,,,,,16,1,1,161209,1,1,2,2,0,0,0,0,1,0,0,0,,1,2,1,2,2
50000204,849,2.4266,VA,3,3,5,1,3,6,4,3,1,0,0,1,43,,3,2,98,4,2,3,1,3,2,3,2,3,1,,0,3,7,2,,,,,,,,16,1,1,161209,1,2,1,2,1,0,0,0,0,0,0,0,1,1,2,6,3,3
50000205,849,1.3582,ND,5,2,4,1,3,1,2,2,,,,2,54,,3,2,7,1,1,3,2,2,1,1,1,1,1,,1,,,2,,,,,,,,16,1,1,161209,1,2,2,1,1,0,0,0,0,0,0,0,3,3,2,1,3,1
50000206,849,0.6844,MI,1,2,3,1,3,3,1,1,,,,2,70,,4,3,2,1,1,3,2,8,1,1,1,1,1,,1,,,2,,,,,,,,16,1,3,161209,3,3,2,2,1,0,0,0,0,0,0,0,1,3,2,3,3,1
50000207,849,0.4367,TN,5,3,6,2,6,3,1,1,,,,2,83,,3,2,1,1,2,3,2,1,1,1,2,1,1,,1,,,99,,,,,,,,16,1,8,161209,1,2,1,2,1,0,0,0,0,0,0,0,1,1,1,3,4,1
50000208,849,1.1757,MD,3,3,5,1,1,6,9,9,,,,2,59,,4,3,2,2,2,2,1,3,1,1,2,1,1,,1,,,1,,,,1,,,,16,2,,161209,1,2,1,2,1,0,0,0,0,0,0,0,1,1,2,6,1,2
50000209,849,1.8418,FL,2,3,5,1,3,3,2,2,,,,2,69,,8,5,2,1,2,1,2,3,1,1,1,1,2,,,,,1,,,,2,,,,16,1,3,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000210,849,0.5756,FL,1,3,5,1,5,3,1,1,,,,2,78,,8,5,99,99,2,2,2,4,1,1,1,1,2,,,,,2,,,,,,,,16,1,3,161209,1,2,2,2,1,1,0,0,0,1,0,0,1,1,2,3,5,
50000212,849,1.0015,NJ,4,1,2,1,3,1,3,2,0,1,0,1,48,,6,4,13,1,2,3,1,3,1,1,1,1,1,,1,,,2,,,,,,,,16,1,1,161209,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,1,3,1
50000213,849,0.5613,SC,2,3,5,2,1,2,2,2,,,,2,37,,3,2,7,2,2,3,1,1,1,4,2,1,1,,4,,,90,,,,,2,1,,16,1,2,161209,1,2,1,1,1,0,0,0,0,0,0,0,1,1,1,2,1,2
50000214,849,1.3312,MA,5,1,1,1,2,3,2,2,,,,2,84,,6,4,2,1,2,3,2,3,1,1,1,1,2,,,,,15,,1,,2,,,,16,1,2,161209,3,3,2,2,1,0,0,0,0,0,0,0,3,2,1,3,2,1
50000215,849,0.4333,OK,5,3,7,1,3,1,2,2,,,,2,61,,4,3,2,2,1,2,1,3,2,2,1,1,1,,2,,,1,,,,1,,,,16,2,,161209,4,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,2
50000218,849,0.4891,MO,2,2,4,1,4,1,1,1,,,,2,49,,6,4,6,1,1,3,1,4,1,1,2,1,1,,1,,,15,,7,,2,,,,16,1,1,161209,1,2,2,2,1,0,0,0,0,0,0,0,2,3,9,1,4,1
50000221,849,1.3571,TX,5,3,7,1,3,2,2,2,,,,2,58,,3,2,5,1,1,1,1,2,1,1,2,1,1,,1,,,15,,1,,1,,,,16,1,1,161209,2,2,2,2,1,0,0,0,0,0,0,0,1,3,1,2,3,1
50000222,849,1.2645,GA,5,3,5,1,3,3,2,2,,,,2,99,4,3,2,99,1,1,3,1,2,1,1,2,1,1,,1,,,2,,,,,,,,16,1,3,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000223,849,0.9331,LA,3,3,7,1,1,5,5,5,,,,2,20,,3,2,2,1,1,3,2,4,1,1,1,1,1,,1,,,90,,,,,2,2,,16,1,4,161209,1,2,2,2,1,0,0,0,0,0,0,0,3,3,2,5,1,1
50000224,849,0.4377,OK,1,3,7,1,6,4,2,2,,,,2,65,,6,4,1,1,1,1,1,2,1,1,2,1,1,,1,,,22,,1,,1,,,,16,2,,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,4,4,1
50000225,849,0.5926,TX,1,3,7,1,3,1,2,2,,,,2,55,,8,5,15,5,1,1,2,5,1,2,1,1,1,,1,1,,13,,,,1,,,,16,1,1,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,1,3,3
50000226,849,0.7973,CO,5,4,8,1,3,3,3,3,,,,2,60,,4,3,12,1,1,1,2,2,1,1,1,1,1,,1,,,90,,,,,2,1,,16,1,2,161209,1,2,2,2,1,0,0,0,0,0,0,0,2,2,2,3,3,1
50000227,849,0.4942,LA,3,3,7,1,5,1,8,7,1,0,0,2,60,,6,4,6,2,1,1,1,2,1,0,2,1,1,,2,,,1,,,,2,,,,16,1,1,161209,4,2,2,2,1,0,0,0,0,0,0,0,2,2,1,1,5,2
50000228,849,1.3479,OH,2,2,3,1,3,2,5,5,,,,2,55,,5,3,5,1,1,1,2,1,1,1,2,1,1,,1,,,15,,3,,1,,,,16,1,2,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,2,3,1
50000229,849,0.7487,OR,5,4,9,2,6,3,1,1,,,,2,90,,3,2,2,1,1,2,1,2,1,1,2,1,2,,,,,25,,,,2,,,,16,1,2,161209,3,2,2,2,1,0,0,0,0,0,0,0,3,3,1,3,4,1
50000230,849,0.6548,FL,2,3,5,2,5,4,1,1,,,,2,91,,6,4,9,1,2,1,2,1,1,0,2,1,2,,,,,15,,8,,1,,,,16,1,3,161209,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,4,5,1
50000231,849,0.9573,LA,3,3,7,1,3,3,2,2,,,,2,72,,3,2,99,1,1,1,1,3,1,2,2,1,1,,1,,,90,,,,,2,2,,16,1,3,161209,2,2,2,2,1,0,0,0,0,0,0,0,3,2,2,3,3,1
50000232,849,0.7021,AL,1,3,6,1,3,1,3,3,,,,2,46,,5,3,12,1,2,1,2,2,1,1,1,1,1,,7,,,1,,,,2,,,,16,1,1,161209,1,2,2,2,1,0,0,0,0,0,0,0,3,3,1,1,3,1
50000233,849,0.5683,NM,1,4,8,1,5,3,1,1,,,,2,99,9,6,4,99,99,2,9,2,9,1,1,2,1,2,,,,,99,,,,,,,,16,1,2,161209,1,1,1,1,0,0,0,0,0,0,1,0,,2,1,3,5,
50000234,849,0.6942,MO,1,2,4,2,6,1,1,1,,,,2,46,,3,2,7,1,2,1,2,3,1,1,1,1,1,,1,,,95,,,,,2,,,16,2,,161209,1,2,1,1,1,0,0,0,0,0,0,0,2,2,2,1,4,1
50000235,849,0.6276,CA,2,4,9,2,1,7,3,3,,,,2,46,,4,3,1,5,2,2,1,3,1,1,2,1,1,,3,1,,97,spritual,,,,,,,16,1,3,161209,3,2,2,2,1,0,0,1,1,0,0,0,3,3,1,6,1,3
50000236,849,0.5428,CO,3,4,8,2,6,3,5,3,2,0,0,2,70,,5,3,5,1,2,2,2,4,1,1,2,1,1,,1,,,15,,2,,1,,,,16,1,2,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,1,3,4,1
50000237,849,0.5375,AK,1,4,9,1,1,1,3,3,,,,2,56,,3,2,6,7,2,2,2,4,1,1,2,1,1,,3,,,90,,,,,2,2,,16,1,1,161209,1,2,1,2,1,0,0,0,0,0,0,0,3,2,2,1,1,5
50000238,849,0.9805,CA,2,4,9,2,3,3,4,4,,,,2,59,,3,2,6,1,2,2,2,3,1,0,1,1,1,,3,,,2,,,,,,,,16,1,1,161209,2,2,2,2,1,0,0,0,0,0,0,0,3,2,2,3,3,1
50000240,849,1.3372,ID,5,4,8,1,3,3,2,2,,,,2,86,,6,4,5,1,2,2,1,3,1,1,2,1,2,,,,,2,,,,,,,,16,1,2,161209,1,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,3,1
50000241,849,0.4503,OR,5,4,9,1,3,3,2,2,,,,2,74,,8,5,6,1,1,2,1,5,1,1,1,1,1,,1,,,90,,,,,2,2,,16,1,3,161209,1,2,2,1,1,0,0,0,0,0,0,0,3,3,1,3,3,1
50000242,849,1.4675,OR,5,4,9,1,3,1,9,9,,,,2,57,,3,2,6,1,1,1,1,2,1,1,1,1,1,,1,,,22,,13,,1,,,,16,1,1,161209,2,2,2,2,1,0,0,0,0,0,0,0,2,3,2,1,3,1
50000243,849,0.8912,NM,5,4,8,1,4,3,3,1,0,2,0,1,64,,1,1,5,7,1,2,1,3,1,1,2,1,2,,,,,90,,,,,2,2,,16,2,,161209,4,2,2,2,1,0,0,0,0,0,0,0,3,3,1,3,4,5
50000246,849,0.3896,OR,2,4,9,1,3,3,3,3,,,,2,71,,4,3,7,1,1,2,2,5,1,3,2,1,1,,1,,,11,,,,,,,,16,1,1,161209,1,2,2,2,0,0,0,0,0,0,0,1,,3,1,3,3,1
50000247,849,0.7624,CA,1,4,9,1,3,1,2,2,,,,2,69,,4,3,6,1,2,3,1,3,1,1,1,1,1,,1,,,2,,,,,,,,16,1,3,161209,1,1,2,2,1,0,0,0,0,0,0,0,3,2,2,1,3,1
50000248,849,0.3993,OR,2,4,9,1,4,3,7,3,3,0,1,2,70,,4,3,5,1,2,3,1,3,2,1,2,1,1,,1,,,8,,,,2,,,,16,1,3,161209,4,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,4,1
50000249,849,0.8823,WV,5,3,5,1,4,3,1,1,,,,2,64,,5,3,4,1,2,3,2,8,1,1,2,1,2,,,,,1,,,,2,,,,16,1,2,161210,4,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,4,1
50000255,849,1.3566,FL,1,3,5,1,3,3,3,2,0,0,1,1,68,,3,2,13,1,1,1,2,2,1,1,2,1,1,,1,,,15,,6,,2,,,,16,1,3,161210,1,2,2,2,1,0,0,0,0,0,0,0,1,2,2,3,3,1
50000256,849,0.3546,GA,5,3,5,8,5,3,4,4,,,,2,70,,5,3,7,1,2,9,1,2,1,3,2,1,1,,1,,,22,,1,,1,,,,16,2,,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,1,2,3,5,1
50000257,849,0.261,MN,1,2,4,2,5,3,1,1,,,,2,90,,6,4,99,1,1,9,1,1,1,1,2,1,1,,1,,,25,,,,1,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,1,1,9,3,5,1
50000258,849,1.6124,FL,1,3,5,1,3,1,2,2,,,,2,45,,5,3,7,2,1,2,2,2,1,1,2,1,1,,1,,,1,,,,1,,,,16,1,1,161210,3,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,3,2
50000260,849,0.8796,MO,3,2,4,1,3,1,4,2,1,0,1,1,37,,4,3,6,1,2,1,2,4,1,1,1,1,1,,2,,,22,,1,,2,,,,16,1,1,161210,1,2,1,2,1,0,0,0,0,0,0,0,2,2,2,1,3,1
50000261,849,0.5532,NC,1,3,5,1,3,3,2,2,,,,2,81,,5,3,7,1,2,3,2,3,1,1,2,1,1,,2,,,8,,,,2,,,,16,1,1,161210,3,2,2,2,1,0,0,0,0,0,0,0,3,1,1,3,3,1
50000262,849,0.9618,KS,5,2,4,1,3,1,7,2,0,1,4,1,99,1,5,3,3,7,2,3,1,2,2,1,1,1,1,,1,,,22,,13,,1,,,,16,1,1,161210,1,2,2,2,1,1,0,0,0,0,0,0,1,2,1,1,3,5
50000263,849,0.4349,KY,5,3,6,2,3,3,3,2,1,0,0,1,76,,5,3,4,1,2,2,2,4,1,1,2,1,1,,2,,,15,,4,,2,,,,16,1,3,161210,1,1,2,2,1,0,0,0,0,0,0,0,1,1,1,3,3,1
50000264,849,0.2823,IN,1,2,3,1,5,3,1,1,,,,2,88,,8,5,98,1,2,2,2,8,8,0,2,1,1,,8,,,22,,1,,2,,,,16,1,3,161210,4,2,2,2,1,0,0,0,0,0,0,0,3,3,1,3,5,1
50000265,849,0.7545,TX,5,3,7,1,3,2,2,2,,,,2,64,,8,5,7,1,2,3,1,3,2,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,2,2,2,2,1,0,0,0,0,0,0,0,3,2,1,2,3,1
50000266,849,1.5636,CT,1,1,1,2,1,1,1,1,,,,2,52,,3,2,5,2,2,2,2,3,1,1,1,1,2,,,,,90,,,,,2,1,,16,1,2,161210,2,2,2,1,0,0,0,0,0,1,0,0,,2,1,1,1,2
50000267,849,1.6443,AL,3,3,6,1,5,3,3,3,,,,2,73,,5,3,3,1,1,3,1,2,2,1,2,1,2,,,,,1,,,,1,,,,16,1,2,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,2,1,3,5,1
50000268,849,0.4515,AL,3,3,6,1,5,3,1,1,,,,2,71,,3,2,3,1,1,2,2,9,1,0,1,1,1,,1,,,1,,,,9,,,,16,1,2,161210,4,2,2,1,1,0,0,0,0,0,0,0,1,3,2,3,5,1
50000269,849,2.0052,AR,3,3,7,1,3,1,3,3,,,,2,64,,3,2,3,1,1,2,1,4,1,1,2,1,1,,1,,,90,,,,,2,1,,16,1,2,161210,1,2,2,2,1,0,0,0,0,0,0,0,2,3,1,1,3,1
50000270,849,0.8158,NE,5,2,4,1,3,1,4,2,1,1,0,1,35,,6,4,5,1,1,3,1,2,1,1,2,1,1,,1,,,2,,,,,,,,16,1,1,161210,1,2,2,2,1,1,0,0,0,0,0,0,1,1,2,1,3,1
50000271,849,0.3558,AZ,3,4,8,1,6,3,1,1,,,,2,70,,3,2,2,1,1,1,2,8,8,1,1,1,1,,1,,,22,,1,,1,,,,16,8,,161210,2,2,2,2,1,0,0,0,0,0,0,0,1,2,1,3,4,1
